Date/time,V1;wind_speed;Avg,V1;wind_speed;Max,V1;wind_speed;Min,V1;wind_speed;StdDev,V1;wind_speed;Count,V4;wind_speed;Avg,V4;wind_speed;Max,V4;wind_speed;Min,V4;wind_speed;StdDev,V4;wind_speed;Count,V2;wind_speed;Avg,V2;wind_speed;Max,V2;wind_speed;Min,V2;wind_speed;StdDev,V2;wind_speed;Count,V3;wind_speed;Avg,V3;wind_speed;Max,V3;wind_speed;Min,V3;wind_speed;StdDev,V3;wind_speed;Count,D 1;wind_direction;Avg,D 1;wind_direction;StdDev,D 1;wind_direction;Count,D2;wind_direction;Avg,D2;wind_direction;StdDev,D2;wind_direction;Count,T1;temperature;Avg,T1;temperature;Max,T1;temperature;Min,T1;temperature;StdDev,T1;temperature;Count,T2;temperature;Avg,T2;temperature;Max,T2;temperature;Min,T2;temperature;StdDev,T2;temperature;Count,A3;Avg,A3;Max,A3;Min,A3;StdDev,A3;Count,A4;Avg,A4;Max,A4;Min,A4;StdDev,A4;Count,A5;Avg,A5;Max,A5;Min,A5;StdDev,A6;Avg,A6;Max,A6;Min,A6;StdDev,C1;Avg,C1;Max,C1;Min,C1;StdDev,C1;Count,C2;Avg,C2;Max,C2;Min,C2;StdDev,C2;Count,C3;Avg,C3;Max,C3;Min,C3;StdDev,C3;Count,C4;Avg,C4;Max,C4;Min,C4;StdDev,C4;Count,D1;Avg,D1;Max,D1;Min,D1;StdDev,D1;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2017-12-01 23:30:00,9.3625,12.4760,5.6720,1.1870,600,9.4998,12.0273,5.1823,1.2991,600,8.6573,11.0140,4.8460,1.2274,600,7.1394,10.9300,3.2800,1.3472,600,117.7158,5.8929,600,300.5880,7.2801,600,25.8082,25.8497,25.7650,0.0238,600,26.0241,26.0699,25.9682,0.0282,600,5.7750,5.7796,5.7695,0.0015,600,4.8219,5.2889,4.3904,0.1163,600,2.0214,2.0222,2.0206,0.0004,2.0253,2.0261,2.0243,0.0005,11.8817,16.0000,7.0000,1.5701,600,10.9433,14.0000,6.0000,1.5920,600,9.0450,14.0000,4.0000,1.7611,600,14.9383,19.0000,8.0000,2.0877,600,334.8333,386,278,16.7903,600,12.36,12.41,12.31,95.3167,102,94,32.0,3763840
2017-12-01 23:40:00,9.6019,12.4760,6.4280,1.3526,600,9.8192,12.6495,6.4268,1.4011,600,8.8308,11.7850,4.8460,1.3193,600,6.6511,10.1650,3.2800,1.3925,600,117.8685,6.4345,600,298.9546,8.3466,600,25.7627,25.7989,25.7142,0.0196,600,25.9375,25.9852,25.8836,0.0256,600,5.7735,5.7793,5.7674,0.0014,600,4.7945,5.4640,4.3309,0.1335,600,2.0206,2.0212,2.0197,0.0004,2.0237,2.0246,2.0228,0.0005,12.1983,16.0000,8.0000,1.7891,600,11.1683,15.0000,6.0000,1.7112,600,8.4067,13.0000,4.0000,1.8203,600,15.4517,20.0000,10.0000,2.2515,600,335.2733,400,276,18.3387,600,12.36,12.36,12.31,95.6233,102,94,32.0,3763894
2017-12-01 23:50:00,8.9001,12.4760,4.9160,1.3316,600,9.0456,12.6495,5.1823,1.3523,600,8.1099,11.7850,4.8460,1.4894,600,6.3846,10.1650,3.2800,1.4334,600,116.1509,6.3474,600,299.6309,7.4750,600,25.7296,25.7819,25.6634,0.0312,600,25.8901,25.9344,25.8158,0.0287,600,5.7717,5.7784,5.7598,0.0028,600,4.8039,5.1878,4.4142,0.1192,600,2.0200,2.0209,2.0188,0.0006,2.0229,2.0237,2.0215,0.0005,11.2700,16.0000,6.0000,1.7613,600,10.2333,15.0000,6.0000,1.9318,600,8.0583,13.0000,4.0000,1.8737,600,14.2083,20.0000,8.0000,2.1732,600,330.3967,399,267,18.0931,600,12.35,12.41,12.31,96.8333,106,92,32.0,3763948

[System]
serial=D161053
type=Meteo-40M
name=TA Mutamba 8538
timezone=UTC-03:00
source_data_storage_total=1960.512 MiB
software_version=1.5.10+12-1
latitude=
longitude=
altitude=
cecs_power_permanent=true
modem_permanent=true;S1
ethernet_permanent=false;none
[Summary]
csv_created=2017-12-02 07:32:32
source_data_storage_used=1839.086 MiB
[Evaluation]
partial=false
file_interval=daily
stat_interval=10 min
[Adjustment]
CS1=199.77 μA
CS2=200.00 μA
[Master]
rate=1 s
serial_setting=38400 8N1
[Date/time]
statistics=First;
[V1;wind_speed]
statistics=Avg;Max;Min;StdDev;Count;
unit=m/s
sensor_label=V1
sensor_height=78.4
sensor_type=anemometer
sensor_model=NRG #40 Anemometer
formula=linear_cnt
formula_params=C1 var_period var_offset var_slope
var_period=1
var_offset=0.38
var_slope=0.756
[V4;wind_speed]
statistics=Avg;Max;Min;StdDev;Count;
unit=m/s
sensor_label=V4
sensor_height=78
sensor_type=anemometer
sensor_model=Risø P2546A
formula=linear_cnt
formula_params=C4 var_period var_offset var_slope
var_period=1
var_offset=0.20414
var_slope=0.62227
[V2;wind_speed]
statistics=Avg;Max;Min;StdDev;Count;
unit=m/s
sensor_label=V2
sensor_height=50
sensor_type=anemometer
sensor_model=NRG #40 Anemometer
formula=linear_cnt
formula_params=C2 var_period var_offset var_slope
var_period=1
var_offset=0.22
var_slope=0.771
[V3;wind_speed]
statistics=Avg;Max;Min;StdDev;Count;
unit=m/s
sensor_label=V3
sensor_height=20
sensor_type=anemometer
sensor_model=NRG #40 Anemometer
formula=linear_cnt
formula_params=C3 var_period var_offset var_slope
var_period=1
var_offset=0.22
var_slope=0.765
[D 1;wind_direction]
statistics=Avg;StdDev;Count;
unit=°
sensor_label=D 1
sensor_height=76.9
sensor_type=wind_vane
sensor_model=Thies Wind Vane 10 Bits Serial Synchron
formula=windvane_dig
formula_params=D1 var_offset var_slope
var_offset=0
var_slope=0.3515625
[D2;wind_direction]
statistics=Avg;StdDev;Count;
protocol=none
unit=°
rate=1 s
sensor_label=D2
sensor_height=50
sensor_type=wind_vane
sensor_model=NRG #200P Wind Vane 10kΩ
formula=windvane_pot
formula_params=A3 A4 var_offset var_slope
var_offset=0
var_slope=360
[T1;temperature]
statistics=Avg;Max;Min;StdDev;Count;
unit=°C
sensor_label=T1
sensor_height=78
sensor_type=hygro_thermo
sensor_model=NRG #110S Temperature Sensor
formula=linear
formula_params=A5 var_offset var_slope
var_offset=-86.38
var_slope=55.5
[T2;temperature]
statistics=Avg;Max;Min;StdDev;Count;
unit=°C
sensor_label=T2
sensor_height=20
sensor_type=hygro_thermo
sensor_model=NRG #110S Temperature Sensor
formula=linear
formula_params=A6 var_offset var_slope
var_offset=-86.38
var_slope=55.5
[A3]
statistics=Avg;Max;Min;StdDev;Count;
unit=V
rate=1 s
range=10 V
[A4]
statistics=Avg;Max;Min;StdDev;Count;
unit=V
rate=1 s
range=10 V
[A5]
statistics=Avg;Max;Min;StdDev;
unit=V
rate=1 s
range=10 V
[A6]
statistics=Avg;Max;Min;StdDev;
unit=V
rate=1 s
range=10 V
[C1]
statistics=Avg;Max;Min;StdDev;Count;
unit=I
rate=1 s
[C2]
statistics=Avg;Max;Min;StdDev;Count;
unit=I
rate=1 s
[C3]
statistics=Avg;Max;Min;StdDev;Count;
unit=I
rate=1 s
[C4]
statistics=Avg;Max;Min;StdDev;Count;
unit=I
rate=1 s
[D1]
statistics=Avg;Max;Min;StdDev;Count;
protocol=thies10bit
rate=1 s
[V]
statistics=Avg;Max;Min;
unit=V
[I]
statistics=Avg;Max;Min;
unit=mA
[T]
statistics=Avg;
unit=°C
